New York City Department of Education,,,,,,,,,,,,,,,
NYC Results on the New York State 2006-2012 Math Test (Grades 3-8),,,,,,,,,,,,,,,
School Summary,,,,,,,,,,,,,,,
Results By English Proficiency Status,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
,,,,,,Level 1,,Level 2,,Level 3,,Level 4,,Level 3+4,
DBN,Grade,Year,Category,Number Tested,Mean Scale Score,#,%,#,%,#,%,#,%,#,%
01M015,All Grades,2012,ELL,8,678,0,0.0,6,75.0,2,25.0,0,0.0,2,25.0
01M015,All Grades,2012,EP,57,671,7,12.3,26,45.6,20,35.1,4,7.0,24,42.1
01M019,3,2006,ELL,11,652,2,18.2,4,36.4,5,45.5,0,0.0,5,45.5
01M019,3,2006,EP,55,678,5,9.1,6,10.9,29,52.7,15,27.3,44,80.0
01M019,3,2007,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M019,3,2007,EP,39,679,2,5.1,3,7.7,26,66.7,8,20.5,34,87.2
01M019,3,2008,ELL,8,665,0,0.0,2,25.0,6,75.0,0,0.0,6,75.0
01M019,3,2008,EP,43,679,0,0.0,8,18.6,28,65.1,7,16.3,35,81.4
01M019,3,2009,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M019,3,2009,EP,45,686,0,0.0,3,6.7,34,75.6,8,17.8,42,93.3
01M019,3,2010,ELL,4,s,s,s,s,s,s,s,s,s,s,s
01M019,3,2010,EP,32,685,1,3.1,15,46.9,13,40.6,3,9.4,16,50.0
01M019,3,2011,ELL,4,s,s,s,s,s,s,s,s,s,s,s
01M019,3,2011,EP,30,679,2,6.7,20,66.7,6,20.0,2,6.7,8,26.7
01M019,3,2012,ELL,7,677,0,0.0,5,71.4,2,28.6,0,0.0,2,28.6
01M019,3,2012,EP,40,683,5,12.5,16,40.0,14,35.0,5,12.5,19,47.5
01M019,4,2006,ELL,6,653,0,0.0,4,66.7,1,16.7,1,16.7,2,33.3
01M019,4,2006,EP,55,659,6,10.9,11,20.0,30,54.5,8,14.5,38,69.1
01M019,4,2007,ELL,9,623,4,44.4,1,11.1,4,44.4,0,0.0,4,44.4
01M019,4,2007,EP,40,673,4,10.0,7,17.5,19,47.5,10,25.0,29,72.5
01M019,4,2008,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M019,4,2008,EP,44,668,2,4.5,8,18.2,28,63.6,6,13.6,34,77.3
01M019,4,2009,ELL,6,665,1,16.7,0,0.0,4,66.7,1,16.7,5,83.3
01M019,4,2009,EP,36,700,1,2.8,1,2.8,16,44.4,18,50.0,34,94.4
01M019,4,2010,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M019,4,2010,EP,40,681,0,0.0,17,42.5,17,42.5,6,15.0,23,57.5
01M019,4,2011,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M019,4,2011,EP,38,683,1,2.6,11,28.9,22,57.9,4,10.5,26,68.4
01M019,4,2012,ELL,4,s,s,s,s,s,s,s,s,s,s,s
01M019,4,2012,EP,34,680,0,0.0,15,44.1,16,47.1,3,8.8,19,55.9
01M019,5,2006,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M019,5,2006,EP,59,648,11,18.6,19,32.2,25,42.4,4,6.8,29,49.2
01M019,5,2007,ELL,6,614,2,33.3,2,33.3,2,33.3,0,0.0,2,33.3
01M019,5,2007,EP,47,672,2,4.3,10,21.3,23,48.9,12,25.5,35,74.5
01M019,5,2008,ELL,11,650,3,27.3,1,9.1,5,45.5,2,18.2,7,63.6
01M019,5,2008,EP,53,671,2,3.8,9,17.0,31,58.5,11,20.8,42,79.2
01M019,5,2009,ELL,6,651,1,16.7,1,16.7,4,66.7,0,0.0,4,66.7
01M019,5,2009,EP,36,697,1,2.8,1,2.8,16,44.4,18,50.0,34,94.4
01M019,5,2010,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M019,5,2010,EP,33,691,0,0.0,6,18.2,17,51.5,10,30.3,27,81.8
01M019,5,2011,EP,39,688,0,0.0,12,30.8,19,48.7,8,20.5,27,69.2
01M019,5,2012,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M019,5,2012,EP,35,696,1,2.9,4,11.4,20,57.1,10,28.6,30,85.7
01M019,6,2006,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M019,6,2006,EP,42,655,4,9.5,13,31.0,21,50.0,4,9.5,25,59.5
01M019,7,2006,EP,1,s,s,s,s,s,s,s,s,s,s,s
01M019,All Grades,2006,ELL,27,,5,18.5,12,44.4,7,25.9,3,11.1,10,37.0
01M019,All Grades,2006,EP,212,,26,12.3,50,23.6,105,49.5,31,14.6,136,64.2
01M019,All Grades,2007,ELL,20,,6,30.0,4,20.0,10,50.0,0,0.0,10,50.0
01M019,All Grades,2007,EP,126,,8,6.3,20,15.9,68,54.0,30,23.8,98,77.8
01M019,All Grades,2008,ELL,24,,5,20.8,3,12.5,14,58.3,2,8.3,16,66.7
01M019,All Grades,2008,EP,140,,4,2.9,25,17.9,87,62.1,24,17.1,111,79.3
01M019,All Grades,2009,ELL,15,,2,13.3,1,6.7,10,66.7,2,13.3,12,80.0
01M019,All Grades,2009,EP,117,,2,1.7,5,4.3,66,56.4,44,37.6,110,94.0
01M019,All Grades,2010,ELL,10,,4,40.0,3,30.0,3,30.0,0,0.0,3,30.0
01M019,All Grades,2010,EP,105,,1,1.0,38,36.2,47,44.8,19,18.1,66,62.9
01M019,All Grades,2011,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M019,All Grades,2011,EP,107,684,3,2.8,43,40.2,47,43.9,14,13.1,61,57.0
01M019,All Grades,2012,ELL,12,673,1,8.3,8,66.7,3,25.0,0,0.0,3,25.0
01M019,All Grades,2012,EP,109,686,6,5.5,35,32.1,50,45.9,18,16.5,68,62.4
01M020,3,2006,ELL,80,682,2,2.5,8,10.0,45,56.3,25,31.3,70,87.5
01M020,3,2006,EP,35,656,1,2.9,8,22.9,25,71.4,1,2.9,26,74.3
01M020,3,2007,ELL,54,670,3,5.6,8,14.8,35,64.8,8,14.8,43,79.6
01M020,3,2007,EP,52,692,0,0.0,2,3.8,34,65.4,16,30.8,50,96.2
01M020,3,2008,ELL,39,677,2,5.1,2,5.1,27,69.2,8,20.5,35,89.7
01M020,3,2008,EP,43,691,0,0.0,0,0.0,33,76.7,10,23.3,43,100.0
01M020,3,2009,ELL,26,676,2,7.7,1,3.8,21,80.8,2,7.7,23,88.5
01M020,3,2009,EP,75,687,1,1.3,4,5.3,57,76.0,13,17.3,70,93.3
01M020,3,2010,ELL,30,675,9,30.0,12,40.0,7,23.3,2,6.7,9,30.0
